,idhod,hodnota,ukaz_kod,vzdelani_cis,vzdelani_kod,vek_cis,vek_kod,pohlavi_cis,pohlavi_kod,uzemi_cis,uzemi_kod,sldb_rok,sldb_datum,ukaz_txt,vzdelani_txt,vek_txt,pohlavi_txt,uzemi_txt,uzemi_typ
557582,987552368,792,3162,1294,203,1035,1300150064,102.0,2.0,100,3051,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,žena,Karlovarský kraj,kraj
557584,987552613,207,3162,1294,203,1035,1200659999,102.0,1.0,100,3051,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,muž,Karlovarský kraj,kraj
557585,987552726,434,3162,1294,203,1035,1200659999,102.0,2.0,100,3051,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,žena,Karlovarský kraj,kraj
557587,987552365,10010,3162,1294,900,1035,1300150064,102.0,1.0,100,3051,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,15 - 64 let,muž,Karlovarský kraj,kraj
557588,987552366,6247,3162,1294,900,1035,1300150064,102.0,2.0,100,3051,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,15 - 64 let,žena,Karlovarský kraj,kraj
557590,987552611,1647,3162,1294,900,1035,1200659999,102.0,1.0,100,3051,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,65 a více let,muž,Karlovarský kraj,kraj
557591,987552612,1972,3162,1294,900,1035,1200659999,102.0,2.0,100,3051,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,65 a více let,žena,Karlovarský kraj,kraj
557593,987552860,3374,3162,1294,1,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557594,987552861,2881,3162,1294,1,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557596,987553212,518,3162,1294,1,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,65 a více let,muž,Ústecký kraj,kraj
557597,987553213,1021,3162,1294,1,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,65 a více let,žena,Ústecký kraj,kraj
557599,987552852,4527,3162,1294,2,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557600,987552853,3883,3162,1294,2,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557602,987553096,696,3162,1294,2,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,65 a více let,muž,Ústecký kraj,kraj
557603,987553097,2051,3162,1294,2,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,65 a více let,žena,Ústecký kraj,kraj
557605,987552737,34089,3162,1294,3,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557606,987552738,37151,3162,1294,3,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557608,987553092,5515,3162,1294,3,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,65 a více let,muž,Ústecký kraj,kraj
557609,987553093,22397,3162,1294,3,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,65 a více let,žena,Ústecký kraj,kraj
557611,987552733,25550,3162,1294,8,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557612,987552734,36371,3162,1294,8,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557614,987552982,5461,3162,1294,8,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,65 a více let,muž,Ústecký kraj,kraj
557615,987552983,11026,3162,1294,8,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,65 a více let,žena,Ústecký kraj,kraj
557617,987552854,1884,3162,1294,11,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557618,987552855,4823,3162,1294,11,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557620,987553098,357,3162,1294,11,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,65 a více let,muž,Ústecký kraj,kraj
557621,987553099,319,3162,1294,11,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,65 a více let,žena,Ústecký kraj,kraj
557623,987552731,6162,3162,1294,12,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557624,987552732,10682,3162,1294,12,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557626,987552980,164,3162,1294,12,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,65 a více let,muž,Ústecký kraj,kraj
557627,987552981,186,3162,1294,12,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,65 a více let,žena,Ústecký kraj,kraj
557629,987552729,17372,3162,1294,13,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557630,987552730,22025,3162,1294,13,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557632,987552978,5765,3162,1294,13,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,65 a více let,muž,Ústecký kraj,kraj
557633,987552979,4521,3162,1294,13,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,65 a více let,žena,Ústecký kraj,kraj
557635,987552727,819,3162,1294,14,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557636,987552728,526,3162,1294,14,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557638,987552976,407,3162,1294,14,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,65 a více let,muž,Ústecký kraj,kraj
557639,987552977,153,3162,1294,14,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,65 a více let,žena,Ústecký kraj,kraj
557641,987552856,236,3162,1294,15,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,15 - 64 let,muž,Ústecký kraj,kraj
557642,987552857,256,3162,1294,15,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,15 - 64 let,žena,Ústecký kraj,kraj
557644,987553100,69,3162,1294,15,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,65 a více let,muž,Ústecký kraj,kraj
557645,987553101,80,3162,1294,15,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,65 a více let,žena,Ústecký kraj,kraj
557647,987552850,91002,3162,5784,105,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557648,987552851,64222,3162,5784,105,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557650,987553094,35081,3162,5784,105,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,65 a více let,muž,Ústecký kraj,kraj
557651,987553095,32908,3162,5784,105,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,65 a více let,žena,Ústecký kraj,kraj
557653,987552735,37924,3162,5784,121,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557654,987552736,37351,3162,5784,121,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557656,987552984,9088,3162,5784,121,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,65 a více let,muž,Ústecký kraj,kraj
557657,987553091,11319,3162,5784,121,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,65 a více let,žena,Ústecký kraj,kraj
557659,987552858,4105,3162,1294,202,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,15 - 64 let,muž,Ústecký kraj,kraj
557660,987552859,4009,3162,1294,202,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,15 - 64 let,žena,Ústecký kraj,kraj
557662,987553102,639,3162,1294,202,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,65 a více let,muž,Ústecký kraj,kraj
557663,987553103,1418,3162,1294,202,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,65 a více let,žena,Ústecký kraj,kraj
557665,987552974,991,3162,1294,203,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,muž,Ústecký kraj,kraj
557666,987552975,2390,3162,1294,203,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,žena,Ústecký kraj,kraj
557668,987553216,521,3162,1294,203,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,muž,Ústecký kraj,kraj
557669,987553217,1168,3162,1294,203,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,žena,Ústecký kraj,kraj
557671,987552862,27443,3162,1294,900,1035,1300150064,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,15 - 64 let,muž,Ústecký kraj,kraj
557672,987552973,17705,3162,1294,900,1035,1300150064,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,15 - 64 let,žena,Ústecký kraj,kraj
557674,987553214,4264,3162,1294,900,1035,1200659999,102.0,1.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,65 a více let,muž,Ústecký kraj,kraj
557675,987553215,5274,3162,1294,900,1035,1200659999,102.0,2.0,100,3069,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,65 a více let,žena,Ústecký kraj,kraj
557677,987552615,1286,3162,1294,1,1035,1300150064,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,15 - 64 let,muž,Liberecký kraj,kraj
557678,987552616,967,3162,1294,1,1035,1300150064,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,15 - 64 let,žena,Liberecký kraj,kraj
557680,987552866,168,3162,1294,1,1035,1200659999,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,65 a více let,muž,Liberecký kraj,kraj
557681,987552867,396,3162,1294,1,1035,1200659999,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,65 a více let,žena,Liberecký kraj,kraj
557683,987552497,2181,3162,1294,2,1035,1300150064,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,15 - 64 let,muž,Liberecký kraj,kraj
557684,987552498,1861,3162,1294,2,1035,1300150064,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,15 - 64 let,žena,Liberecký kraj,kraj
557686,987552747,320,3162,1294,2,1035,1200659999,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,65 a více let,muž,Liberecký kraj,kraj
557687,987552748,1005,3162,1294,2,1035,1200659999,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,65 a více let,žena,Liberecký kraj,kraj
557689,987552493,15724,3162,1294,3,1035,1300150064,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,15 - 64 let,muž,Liberecký kraj,kraj
557690,987552494,16067,3162,1294,3,1035,1300150064,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,15 - 64 let,žena,Liberecký kraj,kraj
557692,987552743,2375,3162,1294,3,1035,1200659999,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,65 a více let,muž,Liberecký kraj,kraj
557693,987552744,10362,3162,1294,3,1035,1200659999,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,65 a více let,žena,Liberecký kraj,kraj
557695,987552381,14262,3162,1294,8,1035,1300150064,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,15 - 64 let,muž,Liberecký kraj,kraj
557696,987552382,20538,3162,1294,8,1035,1300150064,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,15 - 64 let,žena,Liberecký kraj,kraj
557698,987552739,3407,3162,1294,8,1035,1200659999,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,65 a více let,muž,Liberecký kraj,kraj
557699,987552740,6739,3162,1294,8,1035,1200659999,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,65 a více let,žena,Liberecký kraj,kraj
557701,987552499,1441,3162,1294,11,1035,1300150064,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,15 - 64 let,muž,Liberecký kraj,kraj
557702,987552500,2749,3162,1294,11,1035,1300150064,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,15 - 64 let,žena,Liberecký kraj,kraj
557704,987552749,209,3162,1294,11,1035,1200659999,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,65 a více let,muž,Liberecký kraj,kraj
557705,987552750,192,3162,1294,11,1035,1200659999,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,65 a více let,žena,Liberecký kraj,kraj
557707,987552379,3928,3162,1294,12,1035,1300150064,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,15 - 64 let,muž,Liberecký kraj,kraj
557708,987552380,6596,3162,1294,12,1035,1300150064,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,15 - 64 let,žena,Liberecký kraj,kraj
557710,987552625,78,3162,1294,12,1035,1200659999,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,65 a více let,muž,Liberecký kraj,kraj
557711,987552626,115,3162,1294,12,1035,1200659999,102.0,2.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,65 a více let,žena,Liberecký kraj,kraj
557713,987552377,12672,3162,1294,13,1035,1300150064,102.0,1.0,100,3077,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,15 - 64 let,muž,Liberecký kraj,kraj
